,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
1426,2172.00,2078.00,94.00,1,8to17.23,10.00,2
1427,2173.00,2079.00,94.00,1,4to17.23,9.00,3
1428,2175.00,1989.00,186.00,1,2to9.22,29.00,4
1429,2176.00,1989.00,187.00,1,1to9.22,33.00,5
1430,2177.00,2079.00,98.00,1,7to16.23,5.00,1
1431,2177.00,2070.00,107.00,1,8to1.23,1.00,1
1432,2179.00,2079.00,100.00,1,9to4.23,0.00,0
1433,2180.00,2071.00,109.00,1,17to13.23,9.00,1
1434,2180.00,2076.00,104.00,1,17to4.23,19.00,1
1435,2180.00,2073.00,107.00,1,1to7.23,12.00,3
1436,2187.00,2076.00,111.00,1,4to16.23,10.00,2
1437,2188.00,2079.00,109.00,1,5to16.23,10.00,2
1438,2189.00,2088.00,101.00,1,13to9.23,7.00,1
1439,2189.00,2085.00,104.00,1,4to9.23,3.00,1
1440,2189.00,2082.00,107.00,1,5to17.23,22.00,3
1441,2190.00,2079.00,111.00,1,16to17.23,3.00,1
1442,2191.00,2073.00,118.00,1,4to14.23,2.00,1
1443,2193.00,2082.00,111.00,1,17to9.23,3.00,2
1444,2193.00,2073.00,120.00,1,2to8.23,1.00,1
1445,2195.00,2070.00,125.00,1,4to13.23,3.00,1
1446,2196.00,2082.00,114.00,1,16to4.23,1.00,1
1447,2197.00,2070.00,127.00,1,17to1.23,24.00,2
1448,2197.00,2076.00,121.00,1,7to14.23,16.00,2
1449,2201.00,2100.00,101.00,1,2to13.35,5.00,1
1450,2204.00,2082.00,122.00,1,13to7.23,5.00,1
1451,2206.00,2073.00,133.00,1,13to16.23,9.00,2
1452,2206.00,2070.00,136.00,1,9to1.23,4.00,1
1453,2207.00,2076.00,131.00,1,5to14.23,10.00,1
1454,2209.00,2073.00,136.00,1,5to13.23,13.00,2
1455,2210.00,2070.00,140.00,1,1to14.23,9.00,2
1456,2211.00,2161.00,50.00,1,9to13.24,0.00,0
1457,2212.00,2070.00,142.00,1,2to14.23,7.00,1
1458,2215.00,2160.00,55.00,1,5to1.24,5.00,1
1459,2215.00,2171.00,44.00,1,8to9.24,4.00,1
1460,2217.00,2168.00,49.00,1,17to7.24,0.00,0
1461,2218.00,2100.00,118.00,1,1to13.35,10.00,1
1462,2218.00,2166.00,52.00,1,16to14.24,0.00,0
1463,2219.00,2163.00,56.00,1,16to13.24,2.00,1
1464,2221.00,2165.00,56.00,1,8to16.24,0.00,0
1465,2225.00,2178.00,47.00,1,16to8.24,0.00,0
1466,2228.00,2079.00,149.00,1,13to4.23,10.00,1
1467,2230.00,2076.00,154.00,1,2to9.23,12.00,3
1468,2230.00,2170.00,60.00,1,7to17.24,7.00,2
1469,2233.00,2073.00,160.00,1,7to13.23,38.00,2
1470,2236.00,2070.00,166.00,1,16to1.23,15.00,2
1471,2236.00,2076.00,160.00,1,1to9.23,12.00,4
1472,2237.00,2163.00,74.00,1,8to13.24,1.00,1
1473,2237.00,2162.00,75.00,1,9to14.24,15.00,3
1474,2245.00,2076.00,169.00,1,13to17.23,18.00,6
1475,2245.00,2171.00,74.00,1,5to17.24,3.00,1
1476,2246.00,2160.00,86.00,1,7to1.24,6.00,1
1477,2247.00,2175.00,72.00,1,13to8.24,1.00,1
1478,2247.00,2182.00,65.00,1,16to9.24,0.00,0
1479,2248.00,2070.00,178.00,1,13to1.23,17.00,3
1480,2251.00,2169.00,82.00,1,7to16.24,0.00,0
1481,2252.00,2164.00,88.00,1,9to16.24,2.00,1
1482,2253.00,2164.00,89.00,1,8to14.24,6.00,3
1483,2254.00,2166.00,88.00,1,17to4.24,3.00,2
1484,2254.00,2173.00,81.00,1,7to9.24,5.00,1
1485,2255.00,2168.00,87.00,1,8to17.24,2.00,1
1486,2256.00,2171.00,85.00,1,17to8.24,4.00,1
1487,2256.00,2163.00,93.00,1,7to13.24,1.00,1
1488,2257.00,2166.00,91.00,1,1to7.24,4.00,2
1489,2261.00,2163.00,98.00,1,17to14.24,1.00,1
1490,2263.00,2077.00,186.00,1,9to17.23,87.00,2
1491,2263.00,2160.00,103.00,1,3to11.3,17.00,3
1492,2264.00,2161.00,103.00,1,17to13.24,12.00,4
1493,2266.00,2160.00,106.00,1,17to1.24,0.00,0
1494,2267.00,2085.00,182.00,1,5to9.23,35.00,5
1495,2268.00,2175.00,93.00,1,16to7.24,3.00,1
1496,2268.00,2166.00,102.00,1,2to8.24,1.00,1
1497,2270.00,2169.00,101.00,1,4to17.24,16.00,3
1498,2271.00,2168.00,103.00,1,9to4.24,0.00,0
1499,2275.00,2172.00,103.00,1,17to9.24,1.00,1
1500,2278.00,2178.00,100.00,1,13to9.24,1.00,1
1501,2280.00,2160.00,120.00,1,1to13.36,6.00,2
1502,2280.00,2160.00,120.00,1,2to13.36,2.00,1
1503,2281.00,2168.00,113.00,1,5to16.24,0.00,0
1504,2286.00,2160.00,126.00,1,8to1.24,3.00,1
1505,2288.00,2163.00,125.00,1,4to14.24,2.00,2
1506,2289.00,2166.00,123.00,1,4to16.24,15.00,2
1507,2289.00,2172.00,117.00,1,4to8.24,13.00,2
1508,2290.00,2160.00,130.00,1,4to13.24,9.00,2
1509,2291.00,2166.00,125.00,1,7to14.24,25.00,1
1510,2292.00,2255.00,37.00,1,8to16.25,0.00,0
1511,2294.00,2172.00,122.00,1,13to7.24,8.00,2
1512,2298.00,2166.00,132.00,1,5to14.24,5.00,2
1513,2300.00,2163.00,137.00,1,5to13.24,7.00,3
1514,2302.00,2172.00,130.00,1,16to4.24,8.00,1
1515,2302.00,2253.00,49.00,1,16to13.25,0.00,0
1516,2303.00,2173.00,130.00,1,5to9.24,0.00,0
1517,2303.00,2261.00,42.00,1,8to9.25,0.00,0
1518,2306.00,2175.00,131.00,1,4to9.24,29.00,2
1519,2306.00,2268.00,38.00,1,16to8.25,0.00,0
1520,2306.00,2250.00,56.00,1,5to1.25,5.00,1
1521,2308.00,2163.00,145.00,1,2to14.24,9.00,2
1522,2308.00,2251.00,57.00,1,9to13.25,4.00,1
1523,2312.00,2169.00,143.00,1,2to9.24,10.00,1
1524,2312.00,2256.00,56.00,1,16to14.25,0.00,0
1525,2313.00,2166.00,147.00,1,13to17.24,6.00,2
1526,2313.00,2160.00,153.00,1,9to1.24,17.00,3
1527,2315.00,2169.00,146.00,1,16to17.24,13.00,4
1528,2315.00,2258.00,57.00,1,17to7.25,0.00,0
1529,2316.00,2260.00,56.00,1,7to17.25,11.00,1
1530,2316.00,2252.00,64.00,1,9to14.25,4.00,2
1531,2319.00,2163.00,156.00,1,1to14.24,19.00,3
1532,2327.00,2169.00,158.00,1,13to4.24,7.00,2
1533,2328.00,2254.00,74.00,1,9to16.25,0.00,0
1534,2331.00,2163.00,168.00,1,13to16.24,17.00,4
1535,2331.00,2271.00,60.00,1,16to9.25,0.00,0
1536,2334.00,2220.00,114.00,1,1to13.37,16.00,2
1537,2335.00,2262.00,73.00,1,5to17.25,0.00,0
1538,2336.00,2220.00,116.00,1,2to13.37,16.00,1
1539,2336.00,2256.00,80.00,1,7to14.25,0.00,0
1540,2337.00,2160.00,177.00,1,16to1.24,18.00,4
1541,2339.00,2250.00,89.00,1,7to1.25,2.00,1
1542,2339.00,2263.00,76.00,1,7to9.25,0.00,0
1543,2340.00,2160.00,180.00,1,13to1.24,16.00,2
1544,2342.00,2254.00,88.00,1,17to14.25,0.00,0
1545,2342.00,2259.00,83.00,1,7to16.25,0.00,0
1546,2342.00,2250.00,92.00,1,8to1.25,1.00,1
1547,2344.00,2251.00,93.00,1,17to13.25,4.00,1
1548,2344.00,2254.00,90.00,1,8to14.25,0.00,0
1549,2347.00,2259.00,88.00,1,4to17.25,6.00,1
1550,2348.00,2261.00,87.00,1,17to8.25,2.00,1
1551,2348.00,2253.00,95.00,1,8to13.25,3.00,2
1552,2351.00,2257.00,94.00,1,8to17.25,15.00,2
1553,2352.00,2266.00,86.00,1,13to8.25,3.00,2
1554,2356.00,2253.00,103.00,1,7to13.25,1.00,1
1555,2358.00,2265.00,93.00,1,16to7.25,1.00,1
1556,2358.00,2262.00,96.00,1,4to8.25,5.00,3
1557,2359.00,2258.00,101.00,1,9to4.25,0.00,0
1558,2361.00,2256.00,105.00,1,17to4.25,15.00,1
1559,2366.00,2167.00,199.00,1,9to17.24,81.00,3
1560,2367.00,2169.00,198.00,1,1to9.24,67.00,3
1561,2369.00,2280.00,89.00,1,2to13.38,3.00,1
1562,2370.00,2262.00,108.00,1,17to9.25,0.00,0
1563,2370.00,2253.00,117.00,1,1to7.25,20.00,3
1564,2373.00,2253.00,120.00,1,2to8.25,0.00,0
1565,2374.00,2256.00,118.00,1,4to16.25,11.00,2
1566,2376.00,2259.00,117.00,1,16to17.25,12.00,4
1567,2376.00,2259.00,117.00,1,5to16.25,11.00,1
1568,2377.00,2253.00,124.00,1,4to14.25,5.00,1
1569,2379.00,2250.00,129.00,1,4to13.25,11.00,2
1570,2381.00,2269.00,112.00,1,13to9.25,7.00,2
1571,2381.00,2250.00,131.00,1,17to1.25,18.00,2
1572,2381.00,2265.00,116.00,1,4to9.25,2.00,2
1573,2384.00,2263.00,121.00,1,13to7.25,8.00,1
1574,2384.00,2262.00,122.00,1,16to4.25,9.00,2
1575,2387.00,2250.00,137.00,1,2to14.25,5.00,1
1576,2389.00,2253.00,136.00,1,5to13.25,12.00,3
1577,2389.00,2345.00,44.00,1,8to16.26,0.00,0
1578,2392.00,2343.00,49.00,1,16to13.26,0.00,0
1579,2396.00,2256.00,140.00,1,2to9.25,0.00,0
1580,2396.00,2340.00,56.00,1,5to1.26,4.00,1
1581,2397.00,2256.00,141.00,1,5to14.25,11.00,3
1582,2398.00,2264.00,134.00,1,5to9.25,7.00,1
1583,2398.00,2347.00,51.00,1,17to7.26,1.00,1
1584,2399.00,2341.00,58.00,1,9to13.26,2.00,1
1585,2401.00,2346.00,55.00,1,16to14.26,3.00,1
1586,2401.00,2351.00,50.00,1,8to9.26,4.00,1
1587,2403.00,2250.00,153.00,1,16to1.25,9.00,2
1588,2406.00,2280.00,126.00,1,1to13.38,19.00,2
1589,2412.00,2259.00,153.00,1,13to4.25,13.00,1
1590,2412.00,2250.00,162.00,1,1to14.25,31.00,4
1591,2412.00,2256.00,156.00,1,1to9.25,15.00,2
1592,2412.00,2344.00,68.00,1,9to16.26,0.00,0
1593,2414.00,2342.00,72.00,1,9to14.26,8.00,2
1594,2415.00,2253.00,162.00,1,13to16.25,18.00,1
1595,2418.00,2359.00,59.00,1,16to8.26,0.00,0
1596,2420.00,2256.00,164.00,1,13to17.25,14.00,2
1597,2420.00,2350.00,70.00,1,7to17.26,19.00,2
1598,2422.00,2346.00,76.00,1,17to4.26,0.00,0
1599,2428.00,2349.00,79.00,1,17to8.26,4.00,2
1600,2430.00,2343.00,87.00,1,8to13.26,3.00,2
1601,2431.00,2340.00,91.00,1,7to1.26,7.00,3
1602,2431.00,2344.00,87.00,1,8to14.26,6.00,2
1603,2431.00,2348.00,83.00,1,8to17.26,3.00,2
1604,2432.00,2355.00,77.00,1,13to8.26,3.00,1
1605,2433.00,2250.00,183.00,1,13to1.25,15.00,6
1606,2434.00,2250.00,184.00,1,9to1.25,42.00,4
1607,2434.00,2343.00,91.00,1,17to14.26,5.00,1
1608,2436.00,2349.00,87.00,1,7to16.26,3.00,1
1609,2438.00,2353.00,85.00,1,7to9.26,0.00,0
1610,2439.00,2362.00,77.00,1,16to9.26,0.00,0
1611,2442.00,2257.00,185.00,1,9to17.25,75.00,2
1612,2442.00,2343.00,99.00,1,7to13.26,2.00,1
1613,2443.00,2354.00,89.00,1,4to9.26,0.00,0
1614,2443.00,2352.00,91.00,1,5to17.26,4.00,1
1615,2445.00,2355.00,90.00,1,16to7.26,2.00,1
1616,2445.00,2340.00,105.00,1,1to13.39,6.00,2
1617,2446.00,2352.00,94.00,1,17to9.26,1.00,1
1618,2447.00,2340.00,107.00,1,17to1.26,3.00,2
1619,2449.00,2340.00,109.00,1,2to13.39,8.00,1
1620,2450.00,2346.00,104.00,1,1to7.26,7.00,3
1621,2453.00,2345.00,108.00,1,4to16.26,3.00,1
1622,2460.00,2348.00,112.00,1,9to4.26,0.00,0
1623,2463.00,2341.00,122.00,1,17to13.26,23.00,3
1624,2463.00,2349.00,114.00,1,5to16.26,6.00,3
1625,2465.00,2348.00,117.00,1,4to17.26,23.00,3
1626,2466.00,2358.00,108.00,1,13to9.26,7.00,3
1627,2466.00,2340.00,126.00,1,4to13.26,8.00,2
1628,2467.00,2342.00,125.00,1,4to14.26,0.00,0
1629,2467.00,2340.00,127.00,1,8to1.26,15.00,2
1630,2468.00,2343.00,125.00,1,5to13.26,1.00,1
1631,2472.00,2349.00,123.00,1,16to17.26,13.00,2
1632,2473.00,2351.00,122.00,1,4to8.26,38.00,1
1633,2474.00,2352.00,122.00,1,13to7.26,7.00,3
1634,2475.00,2352.00,123.00,1,16to4.26,5.00,1
1635,2478.00,2435.00,43.00,1,8to16.27,0.00,0
1636,2481.00,2343.00,138.00,1,13to16.26,13.00,2
1637,2482.00,2440.00,42.00,1,8to9.27,0.00,0
1638,2483.00,2346.00,137.00,1,5to14.26,15.00,3
1639,2484.00,2431.00,53.00,1,9to13.27,0.00,0
1640,2486.00,2438.00,48.00,1,17to7.27,1.00,1
1641,2486.00,2430.00,56.00,1,5to1.27,4.00,1
1642,2489.00,2433.00,56.00,1,16to13.27,3.00,1
1643,2491.00,2354.00,137.00,1,5to9.26,10.00,3
1644,2491.00,2436.00,55.00,1,16to14.27,0.00,0
1645,2496.00,2346.00,150.00,1,2to8.26,22.00,4
1646,2497.00,2343.00,154.00,1,2to14.26,29.00,3
1647,2497.00,2340.00,157.00,1,9to1.26,17.00,3
1648,2499.00,2432.00,67.00,1,9to14.27,3.00,2
1649,2501.00,2343.00,158.00,1,1to14.26,24.00,4
1650,2501.00,2448.00,53.00,1,16to8.27,1.00,1
1651,2502.00,2349.00,153.00,1,2to9.26,13.00,3
1652,2504.00,2434.00,70.00,1,8to14.27,0.00,0
1653,2505.00,2349.00,156.00,1,13to4.26,5.00,2
1654,2506.00,2433.00,73.00,1,8to13.27,1.00,1
1655,2506.00,2435.00,71.00,1,9to16.27,0.00,0
1656,2510.00,2436.00,74.00,1,17to4.27,1.00,1
1657,2510.00,2440.00,70.00,1,7to17.27,15.00,1
1658,2511.00,2346.00,165.00,1,7to14.26,60.00,3
1659,2512.00,2340.00,172.00,1,16to1.26,12.00,2
1660,2513.00,2400.00,113.00,1,1to13.40,9.00,2
1661,2516.00,2441.00,75.00,1,17to8.27,0.00,0
1662,2519.00,2445.00,74.00,1,13to8.27,4.00,1
1663,2521.00,2430.00,91.00,1,7to1.27,2.00,1
1664,2522.00,2400.00,122.00,1,2to13.40,12.00,1
1665,2523.00,2340.00,183.00,1,13to1.26,11.00,3
1666,2525.00,2430.00,95.00,1,17to1.27,0.00,0
1667,2526.00,2441.00,85.00,1,5to17.27,3.00,1
1668,2527.00,2451.00,76.00,1,16to9.27,0.00,0
1669,2527.00,2442.00,85.00,1,4to8.27,3.00,2
1670,2527.00,2439.00,88.00,1,7to16.27,0.00,0
1671,2527.00,2438.00,89.00,1,8to17.27,7.00,1
1672,2529.00,2347.00,182.00,1,9to17.26,76.00,2
1673,2529.00,2431.00,98.00,1,17to13.27,9.00,3
1674,2529.00,2430.00,99.00,1,8to1.27,2.00,2
1675,2531.00,2433.00,98.00,1,17to14.27,7.00,2
1676,2531.00,2443.00,88.00,1,7to9.27,6.00,1
1677,2533.00,2346.00,187.00,1,13to17.26,46.00,3
1678,2534.00,2433.00,101.00,1,1to7.27,9.00,3
1679,2536.00,2436.00,100.00,1,7to14.27,0.00,0
1680,2537.00,2439.00,98.00,1,5to16.27,1.00,1
1681,2538.00,2445.00,93.00,1,4to9.27,0.00,0
1682,2544.00,2445.00,99.00,1,16to7.27,12.00,2
1683,2546.00,2433.00,113.00,1,2to8.27,6.00,1
1684,2547.00,2436.00,111.00,1,4to16.27,9.00,3
1685,2548.00,2460.00,88.00,1,2to13.41,0.00,0
1686,2550.00,2439.00,111.00,1,4to17.27,22.00,4
1687,2551.00,2448.00,103.00,1,13to9.27,1.00,1
1688,2552.00,2439.00,113.00,1,16to17.27,15.00,1
1689,2552.00,2433.00,119.00,1,4to14.27,5.00,2
1690,2554.00,2430.00,124.00,1,4to13.27,10.00,3
1691,2555.00,2442.00,113.00,1,16to4.27,5.00,1
1692,2558.00,2439.00,119.00,1,9to4.27,13.00,1
1693,2563.00,2349.00,214.00,1,1to9.26,57.00,5
1694,2566.00,2436.00,130.00,1,5to14.27,7.00,2
1695,2568.00,2430.00,138.00,1,9to1.27,12.00,3
1696,2569.00,2439.00,130.00,1,13to4.27,2.00,1
1697,2569.00,2433.00,136.00,1,5to13.27,11.00,2
1698,2570.00,2430.00,140.00,1,16to1.27,11.00,3
1699,2571.00,2523.00,48.00,1,16to13.28,0.00,0
1700,2571.00,2520.00,51.00,1,5to1.28,5.00,1
1701,2574.00,2531.00,43.00,1,8to9.28,4.00,1
1702,2575.00,2442.00,133.00,1,13to7.27,21.00,2
1703,2575.00,2460.00,115.00,1,1to13.41,10.00,1
1704,2575.00,2526.00,49.00,1,16to14.28,0.00,0
1705,2576.00,2527.00,49.00,1,17to7.28,1.00,1
1706,2579.00,2433.00,146.00,1,7to13.27,30.00,2
1707,2583.00,2444.00,139.00,1,17to9.27,25.00,4
1708,2583.00,2430.00,153.00,1,2to14.27,15.00,3
1709,2584.00,2522.00,62.00,1,9to14.28,5.00,2
1710,2586.00,2525.00,61.00,1,8to16.28,3.00,1
1711,2586.00,2521.00,65.00,1,9to13.28,3.00,2
1712,2588.00,2436.00,152.00,1,2to9.27,12.00,2
